product_sku,product_title,product_brand,product_series,product_short_description,product_body,product_features,product_status,store_id,sku,price,currency,attribute_watt,attribute_cct,attribute_ip_rating,attribute_length,attribute_voltage,attribute_accessories,field_lumens,field_efficacy,field_cri,field_power_factor,field_current,field_dimmable,field_dimming_protocol,field_rated_life,field_warranty_years,field_material,field_housing_color,field_mounting_type,field_weight,field_dimension_length,field_dimension_width,field_dimension_height,field_operating_temp_min,field_operating_temp_max,field_rohs,field_ce_marking,variation_status
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-27-4K-W2-D2,0.00,SEK,27,4000,20,1000,220-240,W2,3510,130,80,0.95,0.12,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-27-5K-W2-D2,0.00,SEK,27,5000,20,1000,220-240,W2,3510,130,80,0.95,0.12,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-27-6K-W2-D2,0.00,SEK,27,6500,20,1000,220-240,W2,3510,130,80,0.95,0.12,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-27-3K-W3-D2,0.00,SEK,27,3000,20,1000,220-240,W3,3240,120,80,0.95,0.12,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-27-4K-W3-D2,0.00,SEK,27,4000,20,1000,220-240,W3,3510,130,80,0.95,0.12,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-27-5K-W3-D2,0.00,SEK,27,5000,20,1000,220-240,W3,3510,130,80,0.95,0.12,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-27-6K-W3-D2,0.00,SEK,27,6500,20,1000,220-240,W3,3510,130,80,0.95,0.12,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-27-3K-CG-D2,0.00,SEK,27,3000,20,1000,220-240,CG,3240,120,80,0.95,0.12,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-27-4K-CG-D2,0.00,SEK,27,4000,20,1000,220-240,CG,3510,130,80,0.95,0.12,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-27-5K-CG-D2,0.00,SEK,27,5000,20,1000,220-240,CG,3510,130,80,0.95,0.12,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-27-6K-CG-D2,0.00,SEK,27,6500,20,1000,220-240,CG,3510,130,80,0.95,0.12,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-27-3K-EN-D2,0.00,SEK,27,3000,20,1000,220-240,EN,3240,120,80,0.95,0.12,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-27-4K-EN-D2,0.00,SEK,27,4000,20,1000,220-240,EN,3510,130,80,0.95,0.12,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-27-5K-EN-D2,0.00,SEK,27,5000,20,1000,220-240,EN,3510,130,80,0.95,0.12,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-27-6K-EN-D2,0.00,SEK,27,6500,20,1000,220-240,EN,3510,130,80,0.95,0.12,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-3K-W1-D2,0.00,SEK,39,3000,20,1000,220-240,W1,4680,120,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-4K-W1-D2,0.00,SEK,39,4000,20,1000,220-240,W1,5070,130,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-5K-W1-D2,0.00,SEK,39,5000,20,1000,220-240,W1,5070,130,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-6K-W1-D2,0.00,SEK,39,6500,20,1000,220-240,W1,5070,130,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-3K-W2-D2,0.00,SEK,39,3000,20,1000,220-240,W2,4680,120,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-4K-W2-D2,0.00,SEK,39,4000,20,1000,220-240,W2,5070,130,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-5K-W2-D2,0.00,SEK,39,5000,20,1000,220-240,W2,5070,130,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-6K-W2-D2,0.00,SEK,39,6500,20,1000,220-240,W2,5070,130,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-3K-W3-D2,0.00,SEK,39,3000,20,1000,220-240,W3,4680,120,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-4K-W3-D2,0.00,SEK,39,4000,20,1000,220-240,W3,5070,130,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-5K-W3-D2,0.00,SEK,39,5000,20,1000,220-240,W3,5070,130,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-6K-W3-D2,0.00,SEK,39,6500,20,1000,220-240,W3,5070,130,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-3K-CG-D2,0.00,SEK,39,3000,20,1000,220-240,CG,4680,120,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-4K-CG-D2,0.00,SEK,39,4000,20,1000,220-240,CG,5070,130,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-5K-CG-D2,0.00,SEK,39,5000,20,1000,220-240,CG,5070,130,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-6K-CG-D2,0.00,SEK,39,6500,20,1000,220-240,CG,5070,130,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-3K-EN-D2,0.00,SEK,39,3000,20,1000,220-240,EN,4680,120,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-4K-EN-D2,0.00,SEK,39,4000,20,1000,220-240,EN,5070,130,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-5K-EN-D2,0.00,SEK,39,5000,20,1000,220-240,EN,5070,130,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-39-6K-EN-D2,0.00,SEK,39,6500,20,1000,220-240,EN,5070,130,80,0.95,0.18,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-3K-W1-D2,0.00,SEK,58,3000,20,1000,220-240,W1,6960,120,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-4K-W1-D2,0.00,SEK,58,4000,20,1000,220-240,W1,7540,130,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-5K-W1-D2,0.00,SEK,58,5000,20,1000,220-240,W1,7540,130,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-6K-W1-D2,0.00,SEK,58,6500,20,1000,220-240,W1,7540,130,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-3K-W2-D2,0.00,SEK,58,3000,20,1000,220-240,W2,6960,120,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-4K-W2-D2,0.00,SEK,58,4000,20,1000,220-240,W2,7540,130,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-5K-W2-D2,0.00,SEK,58,5000,20,1000,220-240,W2,7540,130,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-6K-W2-D2,0.00,SEK,58,6500,20,1000,220-240,W2,7540,130,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-3K-W3-D2,0.00,SEK,58,3000,20,1000,220-240,W3,6960,120,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-4K-W3-D2,0.00,SEK,58,4000,20,1000,220-240,W3,7540,130,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-5K-W3-D2,0.00,SEK,58,5000,20,1000,220-240,W3,7540,130,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-6K-W3-D2,0.00,SEK,58,6500,20,1000,220-240,W3,7540,130,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-3K-CG-D2,0.00,SEK,58,3000,20,1000,220-240,CG,6960,120,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-4K-CG-D2,0.00,SEK,58,4000,20,1000,220-240,CG,7540,130,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-5K-CG-D2,0.00,SEK,58,5000,20,1000,220-240,CG,7540,130,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-6K-CG-D2,0.00,SEK,58,6500,20,1000,220-240,CG,7540,130,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-3K-EN-D2,0.00,SEK,58,3000,20,1000,220-240,EN,6960,120,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-4K-EN-D2,0.00,SEK,58,4000,20,1000,220-240,EN,7540,130,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-5K-EN-D2,0.00,SEK,58,5000,20,1000,220-240,EN,7540,130,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-10-58-6K-EN-D2,0.00,SEK,58,6500,20,1000,220-240,EN,7540,130,80,0.95,0.26,1,DALI2,60000,5,Aluminium,White,Surface,1.4,1000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-3K-W1-AP,0.00,SEK,41,3000,20,1500,220-240,W1,4920,120,80,0.95,0.19,0,OnOff,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-4K-W1-AP,0.00,SEK,41,4000,20,1500,220-240,W1,5330,130,80,0.95,0.19,0,OnOff,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-5K-W1-AP,0.00,SEK,41,5000,20,1500,220-240,W1,5330,130,80,0.95,0.19,0,OnOff,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-6K-W1-AP,0.00,SEK,41,6500,20,1500,220-240,W1,5330,130,80,0.95,0.19,0,OnOff,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
